35016020;HONORINA RIOS DE CARVALHO MELLO;ALUMINIO;RUA FLORIANO VIEIRA;;
35016044;MARIA ANGERAMI SCALAMANDRE;IBIUNA;RUA QUATRO;;
35016056;LAURINDA VIEIRA PINTO PROFESSORA;IBIUNA;RUA VENEZUELA;;
35016081;ALTINA JULIA DE OLIVEIRA PROFESSORA;MAIRINQUE;AVENIDA LAMARTINE NAVARRO;;
35016093;JOAQUIM IZIDORO MARINS PROFESSOR;SOROCABA;RUA DOLORES BRUNO;;
35016100;JOSE ODIN DE ARRUDA PROFESSOR;SOROCABA;RUA SALVADOR MILEGO;;
35016111;GENESIO MACHADO PROFESSOR;SOROCABA;RUA MIGUEL SUTIL;;
35016135;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;SOROCABA;RUA ANGELO ELIAS;;
35016147;PORTO SEGURO VISCONDE DE;SOROCABA;RUA SOUZA PEREIRA;;
35016159;VERGUEIRO SENADOR;SOROCABA;RUA FERNAO SALLES;;
35016160;JULIO PRESTES DE ALBUQUERQUE DOUTOR;SOROCABA;AVENIDA DOUTOR EUGENIO SALERNO;;
35016172;FRANCISCO CAMARGO CESAR;SOROCABA;RUA RIUSAKU KANIZAWA;;
35016184;ALTAMIR GONCALVES PROFESSOR;SOROCABA;RUA ASSIS CHATEAUBRIAND;;
35016196;ACACIO DE VASCONCELLOS CAMARGO PROFESSOR;SOROCABA;RUA BENEDITO DE OLIVEIRA;;
35016202;FRANCISCO EUPHRASIO MONTEIRO;SOROCABA;RUA GUATEMALA;;
35016214;HUMBERTO DE CAMPOS;SOROCABA;RUA SALVADOR STEFANELLI;;
35016226;JOAO CLIMACO DE CAMARGO PIRES;SOROCABA;;;
35016238;FERNANDO PRESTES ETE;SOROCABA;RUA NATAL;;
35016248;BRIGADEIRO TOBIAS;SOROCABA;RUA AZEVEDO FIGUEIREDO;;
35016251;ARTHUR CYRILLO FREIRE DOUTOR;SOROCABA;RUA VISCONDE DO RIO BRANCO;;
35016263;JOSE QUEVEDO PROFESSOR;SOROCABA;AVENIDA PARANA;;
35016275;JOAO SOARES MONSENHOR;SOROCABA;RUA NHONHO PIRES;;
35016287;MONTEIRO LOBATO;SOROCABA;RUA ANTONIO APARECIDO FERRAZ;;
35016299;AGGEO PEREIRA DO AMARAL PROFESSOR;SOROCABA;RUA HERCULES TAVARES;;
35016305;JOSE REGINATO PROFESSOR;SOROCABA;ALAMEDA DAS MARGARIDAS;;
35016317;JULIO BIERRENBACH LIMA PROFESSOR;SOROCABA;RUA VICENTE FUNES MARINS;;
35016329;LAURO SANCHEZ PROFESSOR;SOROCABA;RUA ARNALDO CUNHA;;
35016330;LUIZ GONZAGA DE CAMARGO FLEURY PROFESSOR;SOROCABA;RUA NHONHO NEVES;;
35016342;OCTAVIO NOVAIS DE CARVALHO PROF;SOROCABA;RUA ASSIS MACHADO;;
35016354;RUBENS DE FARIA E SOUZA PROF ETE;SOROCABA;AVENIDA COMEND PEREIRA INACIO;06/02/2012;19/12/2012
35016366;ESCOLASTICA ROSA DE ALMEIDA PROFESSORA;SOROCABA;RUA DOUTOR EMILIO RIBAS;;
35016378;OSSIS SALVESTRINI MENDES PROFESSORA;SOROCABA;RUA PAES DE LINHARES;;
35016385;ENEAS PROENCA DE ARRUDA PROFESSOR;SOROCABA;RUA ANTONIO MARCIANO DA SILVA;;
35016391;ANTONIO MIGUEL PEREIRA JUNIOR;SOROCABA;RUA ERICO VERISSIMO;;
35016408;ARQUIMINIO MARQUES DA SILVA PROFESSOR;SOROCABA;RUA SILVIO ROMERO;;
35016412;LUIZ NOGUEIRA MARTINS SENADOR;SOROCABA;RUA DOUTOR FERNANDO COSTA;;
35016421;FRANCISCO COCCARO PROFESSOR;SOROCABA;RUA JOSE LUIZ FLAQUER;;
35016433;ANTONIO PADILHA;SOROCABA;RUA PROFESSOR TOLEDO;;
35016445;EGILDO PASCHOALUCCI VEREADOR;PEREIRAS;RUA CARLOS MUCCINI;;
35016457;MARIA DA CONCEICAO OLIVEIRA MARCONDES PROFA;TATUI;;;
35016469;PLINIO RODRIGUES DE MORAIS;TIETE;RUA DO COMERCIO;;
35016470;LUIZ ANTUNES;TIETE;RUA LUIZ FERNANDES DIOGO;;
35016494;ALTINA MAYNARDES ARAUJO PROFA;TATUI;RUA TEOFILO ANDRADE GAMA;01/02/2012;21/12/2012
35016500;JOSE TOMAS BORGES PROF;TATUI;R CORONEL GUILHERME;;
35016512;ALDO ANGELINI;PORANGABA;AVENIDA NARCISO PIERONI;;
35016536;CESARIO CARLOS DE ALMEIDA;LARANJAL PAULISTA;RUA DUQUE DE CAXIAS;;
35016548;QUINZINHO DO AMARAL;LARANJAL PAULISTA;RUA GENERAL OSORIO;;
35016559;LUIZ CAMPACCI;LARANJAL PAULISTA;RUA AMADEU MEUCCI;;
35016561;EUGENIO SANTOS;TATUI;PC ADELAIDE GUEDES;;
35016573;ELEUTERIO JOSE MOREIRA PROF;TIETE;AVENIDA BRASIL;;
35016585;JEFFERSON SOARES DE SOUZA PROF;JUMIRIM;RUA MANOEL NOVAES;01/02/2012;20/12/2012
35016603;JOAQUIM FRANCISCO DE MIRANDA;PORANGABA;RUA JOAO ROSA DE OLIVEIRA;;
35016615;RENATO ANGELINI PROF;TORRE DE PEDRA;RUA ATALIBA COSTA AVILA;;
35016627;BARAO DE SURUI;TATUI;PRACA PAULO SETUBAL;01/02/2012;21/12/2012
35016639;CHICO PEREIRA;TATUI;RUA SANTO ANTONIO;;
35016640;JOAO FLORENCIO;TATUI;PC PAULO SETUBAL;;
35016664;ARTHUR DA SILVA BERNARDES PRESIDENTE;CERQUILHO;AVENIDA WASHINGTON LUIZ;;
35016676;ARY DE ALMEIDA SINISGALLI PROF;TATUI;RUA CECILIO BONEDER;;
35016697;MARIO PEDRO VERCELLINO ALFERES;BOITUVA;AVENIDA ALEXANDRINA BERTOLDI VERCELLINO;;
35016718;ARISTEU VASCONCELLOS LEITE;CESARIO LANGE;RUA NOSSA SENHORA APARECIDA;;
35016724;SALES GOMES ETE;TATUI;PRACA ADELAIDE GUEDES;01/02/2012;17/12/2012
35016743;ANTONIETA FERRARESE PROFESSORA;VOTORANTIM;RUA MATUSO MATUCHIMA;;
35016755;ARMANDO RIZZO PROFESSOR;VOTORANTIM;RUA RENATO ARAUJO;;
35016779;JOSE ERMIRIO DE MORAES SENADOR;VOTORANTIM;RUA ITALIA SALVESTRO MORA;01/02/2012;21/12/2012
35016780;ODILON BATISTA JORDAO VEREADOR;PILAR DO SUL;RUA CORONEL MORAES CUNHA;;
35016792;ANCHIETA PADRE;PILAR DO SUL;RUA DURVALINO COSTA E SILVA;;
35016809;DANIEL VERANO PROFESSOR;VOTORANTIM;RUA CARLOS LUVISON;;
35016822;MARIA PAULA RAMALHO PAES PROFESSORA;PIEDADE;RUA FRANCISCO ANTONIO CORREA;;
35016846;AFONSO VERGUEIRO DOUTOR;SALTO DE PIRAPORA;RUA ANTONIO RODRIGUES SIMOES;;
35016858;GASPAR RICARDO JUNIOR DR;IPERO;RUA SANTO ANTONIO;;
35016861;ANNA CUEVAS GUIMARAES;SALTO DE PIRAPORA;RUA BRASIL;;
35016871;JOAO ROSA CORONEL;TAPIRAI;AVENIDA SANTA CATARINA;;
35016883;CARLOS AUGUSTO DE CAMARGO PROFESSOR;PIEDADE;RUA VICENTE GARCIA;;
35016901;MARIA ANGELICA BAILLOT PROFESSORA;ARACOIABA DA SERRA;RUA MANOEL VIEIRA;;
35016913;PEDRO DIAS DE CAMPOS CORONEL;CAPELA DO ALTO;RUA JOAO FELIPE;;
35016937;PEREIRA INACIO COMENDADOR;VOTORANTIM;AVENIDA SANTO ANTONIO;;
35016949;OCTAVIO SOARES DE ARRUDA PROF;AMERICANA;RUA TURUNAS;01/02/2012;21/12/2012
35016950;RISOLETA LOPES ARANHA PROFA;AMERICANA;RUA TREZE DE MAIO;01/02/2012;21/12/2012
35016962;SILVINO JOSE DE OLIVEIRA PROF;AMERICANA;RUA PROFESSOR MIGUEL COUTO;01/02/2012;21/12/2012
35016974;SAO VICENTE DE PAULO;AMERICANA;RUA DOM BARRETO;01/02/2012;21/12/2012
35016986;;SANTA BARBARA D OESTE;RUA JOSE ALEXANDRE DE BARROS;01/02/2012;21/12/2012
35016998;ALCINDO SOARES DO NASCIMENTO PROF;AMERICANA;RUA DINAMARCA;01/02/2012;21/12/2012
35017000;INOCENCIO MAIA PROF;SANTA BARBARA D OESTE;RUA JOAO LINO;01/02/2012;21/12/2012
35017012;JOSE GABRIEL DE OLIVEIRA;SANTA BARBARA D OESTE;AVENIDA DE CILLO;01/02/2012;21/12/2012
35017036;JAYME DE BARROS CAMARA DOM;SUMARE;AVENIDA JOSE MANCINI;;
35017048;CASTELO PEQUENO MUNDO ESCOLA DE EDUCACAO INFANTIL;SAO PAULO;RUA EDITH;;
35017059;MARIA GUILHERMINA LOPES FAGUNDES PROFA;SANTA BARBARA D OESTE;RUA CARLOS CHAGAS;01/02/2012;21/12/2012
35017061;ULISSES DE OLIVEIRA VALENTE PROF;SANTA BARBARA D OESTE;RUA PRUDENTE DE MORAES;01/02/2012;21/12/2012
35017073;LUIZ ALVES CEL;SANTA BARBARA D OESTE;RUA PADRE ANCHIETA;01/02/2012;21/12/2012
35017085;ANTONIO DE ARRUDA RIBEIRO PROF;;RUA AMADOR BUENO DE CAMPOS;01/02/2012;21/12/2012
35017097;ANDRE RODRIGUES DE ALKIMIN PROFESSOR;SUMARE;RUA DOM BARRETO;01/02/2012;20/12/2012
35017115;ELISABETH STEAGALL PIRTOUSCHEG PROFA;SANTA BARBARA D OESTE;RUA DO IRIDIO;01/02/2012;21/12/2012
35017127;THEREZINHA DE JESUS CAMPOS CRISTINO PROFA CEI;IPERO;RUA EDSON SARTORELLI;06/02/2012;19/12/2012
35017139;MARIA JOSE DE MATTOS GOBBO PROFA;AMERICANA;RUA COELHO NETO;01/02/2012;21/12/2012
35017140;MARIO PATARRA FRATTINI PROF;AMERICANA;RUA PERNAMBUCO;01/02/2012;21/12/2012
35017152;MAURA ARRUDA GUIDOLIN PROFA;AMERICANA;RUA DIONISIO RODRIGUES DA SILVA;01/02/2012;21/12/2012
35017164;JOAO DE CASTRO GONCALVES DR;AMERICANA;RUA TIBIRICA;01/02/2012;21/12/2012
35017176;MAGI MONSENHOR;AMERICANA;RUA DOS SALGUEIROS;01/02/2012;21/12/2012
35017188;ARY MENEGATTO PROF;AMERICANA;RUA SANTA TEREZA;01/02/2012;21/12/2012
35017197;DELMIRA DE OLIVEIRA LOPES PROFA;AMERICANA;RUA DOS NARCISOS;01/02/2012;21/12/2012
35017206;HEITOR PENTEADO DR;AMERICANA;RUA DOS PROFESSORES;01/02/2012;21/12/2012
35017218;DILECTA CENEVIVA MARTINELLI PROFA;AMERICANA;RUA DAS ORQUIDEAS;01/02/2012;21/12/2012
35017224;JOAO XXIII;AMERICANA;RUA DUQUE DE CAXIAS;01/02/2012;21/12/2012
35017231;EMILIO ROMI COMENDADOR;SANTA BARBARA D OESTE;PRACA DONA CAROLINA;01/02/2012;21/12/2012
35017243;ANGELO CAMPO DALLORTO;SUMARE;AVENIDA SAO PAULO;01/02/2012;20/12/2012
35017255;GUIDO ROSOLEN;HORTOLANDIA;RUA GUIDO ROSOLEM;;
35017267;JOAO FRANCESCHINI;SUMARE;RUA CABO HOFFMANN;01/02/2012;14/12/2012
35017279;MANOEL IGNACIO DA SILVA;HORTOLANDIA;RUA LUIS CAMILO DE CAMARGO;;
35017292;ANTONIO MATARAZZO PROF;SANTA BARBARA D OESTE;RUA NORUEGA;01/02/2012;21/12/2012
35017309;JOAO THIENNE DR;NOVA ODESSA;RUA INDEPENDENCIA;01/02/2012;21/12/2012
35017310;WADIH JORGE MALUF;SUMARE;RUA SEIS;;
35017322;JOAO SOLIDARIO PEDROSO PROF;AMERICANA;SANTO ONOFRE;01/02/2012;21/12/2012
35017334;OLYMPIA BARTH DE OLIVEIRA PROFA;AMERICANA;RUA ITAPEMIRIM;01/02/2012;21/12/2012
35017346;GERMANO BENENCASE MAESTRO;AMERICANA;RUA ASTEROIDES;01/02/2012;21/12/2012
35017361;FRANCISCO TOZZI DR;AGUAS DE LINDOIA;PRACA PHILOMENA PULINO TOZZI;;
35017401;JOAO PEDRO DE GODOY MOREIRA CEL;PEDREIRA;RUA 15 DE NOVEMBRO;;
35017425;CLODOVEU BARBOSA PROF;MONTE ALEGRE DO SUL;AVENIDA VIRIATO VALENTE;01/02/2012;21/12/2012
35017437;PEDRO DE TOLEDO;LINDOIA;AVENIDA RIO DO PEIXE;;
35017450;IBRANTINA CARDONA;HOLAMBRA;RUA DR JORGE LATOUR;;
35017498;FENIZIO MARCHINI PROF;ITAPIRA;RUA MARCELINA BREDA;;
35017516;PEDRO FERREIRA CINTRA PROF;ITAPIRA;RUA ARTUR BERNARDES;01/02/2012;21/12/2012
35017528;NOEDIR MAZZINI;AMPARO;RUA JORGE JOSE;;
35017536;FRANCISCO DA SILVEIRA FRANCO;AMPARO;RUA JOSE JACOBSEN;;
35017541;LUIZ LEITE;AMPARO;RUA CAPITAO ALCEU VIEIRA;;
35017553;RANGEL PESTANA;AMPARO;PRACA MEIRELES REIS;;
35017565;NELSON ALVES DE GODOY DR;AMPARO;RUA RACHID KASSOUF;01/02/2012;21/12/2012
35017577;CORIOLANO BURGOS DR;AMPARO;RUA RIACHUELO;01/02/2012;21/12/2012
35017589;JOAO BELARMINO ETE;AMPARO;RUA 7 DE SETEMBRO;;
35017590;ANTONIO CAIO;ITAPIRA;RUA MAJOR JOAO MANOEL;01/02/2012;21/12/2012
35017619;JULIO MESQUITA DR;ITAPIRA;RUA CAMPOS SALLES;;
35017620;CAETANO MUNHOZ PREFEITO;ITAPIRA;AVENIDA BRASIL;;
35017632;VICENTE RIZZO DR;AGUAS DE LINDOIA;RUA MOGI MIRIM;;
35017644;JOVINO SILVEIRA DR;SERRA NEGRA;RUA DOS ESTUDANTES;;
35017656;SYLVIO DE AGUIAR MAYA DR;PEDREIRA;RUA ALFREDO MARTINELLI;;
35017673;MARIA DO CARMO DE GODOY RAMOS PROFA;SERRA NEGRA;AVENIDA JUCA PRETO;;
35017681;ELVIRA SANTOS DE OLIVEIRA DONA;ITAPIRA;PRACA MOGI MIRIM;;
35017693;LOURENCO FRANCO DE OLIVEIRA;SERRA NEGRA;RUA TIRADENTES;01/02/2012;21/12/2012
35017700;CELSO HENRIQUE TOZZI PROFESSOR;JAGUARIUNA;RUA MARECHAL FLORIANO PEIXOTO;;
35017711;;SOCORRO;RODOVIA DOUTOR OTAVIO DE OLIVEIRA SANTOS;;
35017735;NARCISO PIERONI;SOCORRO;RUA VISCONDE DO RIO BRANCO;;
35017747;OLIMPIO GONCALVES DOS REIS CEL;SOCORRO;RUA ALFREDO DE OLIVEIRA SANTOS;;
35017759;JOSE FRANCO CRAVEIRO;SOCORRO;AVENIDA DOUTOR RENATO SILVA;;
35017760;CASPER LIBERO;BRAGANCA PAULISTA;RUA DOUTOR CANDIDO FONTOURA DA SILVEIRA;;
35017772;PAULO SILVA PROFESSOR;BRAGANCA PAULISTA;PRACA NOVE DE JULHO;;
35017784;JOSE MAURICIO DA ROCHA DOM;BRAGANCA PAULISTA;RUA SENADOR ROBERTO SIMONSEN;;
35017796;JOSE TAVARES PROFESSORA;TUIUTI;RUA ZEFERINO DE LIMA;;
35017802;ADELIO FERRAZ DE CASTRO;VARGEM;RUA FIORAVANTE RESTIVO;;
35017814;JOAO ERNESTO FIGUEIREDO CORONEL;JOANOPOLIS;AVENIDA WALDOMIRO VILLACA;;
35017826;ALMIRANTE SCHIECK CENTRO EDUCACAO INFANTIL;IPERO;AVENIDA CECY;;
35017838;JOAO APOCALIPSE PROFESSOR;PEDRA BELA;PRACA NOSSA SENHORA DE LOURDES;;
35017848;FRANCISCO DEROSA;NAZARE PAULISTA;PRACA DOUTOR ALVARO GUIAO;;
35017851;JOAO DE MORAES GOES;PIRACAIA;AVENIDA JOAO XXIII;;
35017875;ESTANISLAU AUGUSTO PROFESSOR;PINHALZINHO;RUA MAESTRO BRAGA;;
35017887;MARIA DO CARMO BARBOSA PROFESSORA;ATIBAIA;RUA JOSE SILVA;;
35017899;MATEUS NUNES DE SIQUEIRA PADRE;ATIBAIA;PRACA DOUTOR YUGAWA;;
35017905;JOSE SIQUEIRA BUENO;PIRACAIA;RUA AMAPA;;
35017917;GABRIEL DA SILVA PROFESSOR;ATIBAIA;AVENIDA SAO JOAO;;
35017929;ZILAH BARRETO PACITTI PROFESSORA;ATIBAIA;RUA ANTONIO CUNHA LEITE;;
35017942;FRANCISCO DAMANTE PROFESSOR;BOM JESUS DOS PERDOES;RUA SAO GERALDO;;
35017954;CIRCE TEIXEIRA MUSA E SILVA PROFESSORA;ATIBAIA;RUA WILSON MUTTI;;
35017966;;ARACOIABA DA SERRA;RUA ANTONIO LOPES DOS SANTOS;;
35017978;JOSE GUILHERME;BRAGANCA PAULISTA;RUA DONA CAROLINA;;
35017985;FRANCISCO DE ASSIS GONCALVES CORONEL;BRAGANCA PAULISTA;RUA CAMPOS SALLES;;
35017991;ALCINDO BUENO DE ASSIS MINISTRO;BRAGANCA PAULISTA;RUA CORONEL LUIZ LEME;;
35018004;FRANCISCO DE AGUIAR PECANHA;ATIBAIA;RUA JOAO BATISTA CONTI;;
35018036;ISMAEL AGUIAR LEME;BRAGANCA PAULISTA;AVENIDA DOUTOR JOSE ADRIANO MARREY JUNIOR;;
35018041;JUVENAL ALVIM MAJOR;ATIBAIA;ALAMEDA LUCAS NOGUEIRA GARCEZ;;
35018053;JOSE ALVIM;ATIBAIA;PRACA GUILHERME GONCALVES;;
35018065;CASTORINA CAVALHEIRO DONA;CAMPINAS;RUA PREFEITO PASSOS;;
35018077;FIRMINO GONCALVES SILVEIRA CORONEL;CAMPINAS;RUA PARIS;;
35018089;ANTONIO ALVES ARANHA PROFESSOR;VALINHOS;AVENIDA ONZE DE AGOSTO;;
35018090;EDINA APARECIDA BAMPA DA FONSECA PROFA;VALINHOS;ESTRADA DO MACUCO;;
35018107;FRANCISCO BARRETO LEME;CAMPINAS;RUA ANTONIO NUNES FELIPE;;
35018119;CECILIA PEREIRA PROFESSORA;CAMPINAS;RUA SERRA DO UMBUZEIRO;;
35018120;LUIS GONZAGA DE MOURA MONSENHOR;CAMPINAS;RUA CARLOS FRANCHEU;;
35018132;AMERICO BELLUOMINI PROFESSOR;VALINHOS;RUA PROFESSORA ALICE NONATO;;
35018144;CRISTIANO VOLKART;CAMPINAS;PRACA PAUL HARRIS;01/02/2012;21/12/2012
35018156;AUREA ANUNCIACAO AMERICO DE GODOI PROFESSORA;CAMPINAS;RUA JOAQUIM SEVERINO;;
35018168;CYRO DE BARROS REZENDE PROFESSOR;VALINHOS;RUA CARLOS GOMES;;
35018181;JOSE LEME DO PRADO PROFESSOR;VALINHOS;RUA SAO PAULO;;
35018193;;CAMPINAS;RUA PROFESSOR EMILIO COELHO;01/02/2012;21/12/2012
35018200;ANA RITA GODINHO POUSA PROFESSORA;CAMPINAS;RUA BENEDITA FRANCO GOMES;01/02/2012;21/12/2012
35018211;JOSE VILAGELIN NETO PROFESSOR;CAMPINAS;RUA DOM LUIZ ANTONIO DE SOUZA;;
35018223;;BOITUVA;RUA ZELIA DE LIMA ROSA;09/01/2012;20/12/2012
35018235;JOAO LOURENCO RODRIGUES PROFESSOR;CAMPINAS;RUA DOUTOR EMILIO RIBAS;01/02/2012;21/12/2012
35018247;FRANCISCO GLICERIO;CAMPINAS;AVENIDA DOUTOR MORAES SALES;;
35018259;LUIZ GALHARDO PROFESSOR;CAMPINAS;RUA PADRE BENTO DIAS PACHECO;;
35018260;ADALBERTO PRADO E SILVA PROFESSOR;CAMPINAS;RUA DOS ARAPANES;;
35018272;THOMAS ALVES DOUTOR;CAMPINAS;RUA CONSELHEIRO ANTONIO PRADO;;
35018284;ADALBERTO NASCIMENTO;CAMPINAS;RUA ADALBERTO MAIA;;
35018296;JOAO NERY DOM;CAMPINAS;RUA ERASMO BRAGA;;
35018302;CARLOS GOMES;CAMPINAS;AVENIDA ANCHIETA;;
35018314;ANIBAL DE FREITAS PROFESSOR;CAMPINAS;RUA PRIMEIRO DE MARCO;;
35018326;CULTO A CIENCIA;CAMPINAS;RUA CULTO A CIENCIA;;
35018338;GUSTAVO MARCONDES;CAMPINAS;AVENIDA PADRE ALMEIDA GARRET;;
35018348;ARTUR SEGURADO;CAMPINAS;AVENIDA BRASIL;;
35018351;OROSIMBO MAIA;CAMPINAS;AVENIDA ANDRADE NEVES;;
35018363;BENTO QUIRINO ETE;CAMPINAS;AVENIDA OROZIMBO MAIA;;
35018387;REGINA COUTINHO NOGUEIRA;CAMPINAS;RUA NUNO ALVARES PEREIRA;;
35018399;JOAQUIM FERREIRA LIMA PROFESSOR;CAMPINAS;RUA JOAO NOGUEIRA FERRAZ FILHO;;
35018417;PATRIARCA DA INDEPENDENCIA;VINHEDO;RUA RUI BARBOSA;;
35018429;BENEDITO SAMPAIO PROFESSOR;CAMPINAS;RUA DELFINO CINTRA;;
35018454;FABIO FARIA DE SYLLOS PROFESSOR;CAMPINAS;;;
35018478;MILTON DE TOLOSA PROFESSOR;CAMPINAS;RUA MAESTRO SALVADOR BUENO DE OLIVEIRA;;
35018485;MARCELINO VELEZ PROFESSOR;CAMPINAS;RUA DOM ANTONIO MARIA ALVES DE SIQUEIRA;;
35018491;LAIS BERTONI PEREIRA PROFESSORA;CAMPINAS;AVENIDA MARIA JULIETA GODOI CARTEZANI;;
35018508;LUIZ GONZAGA DA COSTA PROFESSOR;CAMPINAS;AVENIDA DAS AMOREIRAS;;
35018512;MALLET MARECHAL;CAMPINAS;RUA MONTE LIBANO;;
35018521;GERALDO DE REZENDE BARAO;CAMPINAS;RUA JERONIMO PATTARO;;
35018533;31 DE MARCO;CAMPINAS;RUA PEDRO PINHEIRO;;
35018545;SOPHIA VELTER SALGADO PROFESSORA;CAMPINAS;RUA SALVADOR LOMBARDI NETO;;
35018557;ARY MONTEIRO GALVAO PROFESSOR;CAMPINAS;;;
35018569;DJALMA OCTAVIANO PROFESSOR;CAMPINAS;RUA WILLIAN BOOTH;;
35018570;JOSE MARIA MATOSINHO;CAMPINAS;PRACA JOSE OCTAVIANO;;
35018582;JOSE PEDRO DE OLIVEIRA;CAMPINAS;RUA ALBINO DE OLIVEIRA;;
35018594;JULIO MESQUITA;CAMPINAS;RUA DANIEL CESARIO DE ANDRADE;;
35018600;CELESTINO DE CAMPOS PROFESSOR;CAMPINAS;AVENIDA ANA BEATRIZ BIERREMBACH;;
35018612;CARLOS CRISTOVAM ZINK PROFESSOR;CAMPINAS;RUA DOS JACARANDAS;;
35018624;JOAQUIM PEDROSO DE ALVARENGA;INDAIATUBA;RODOVIA JOSE BOLDRINI;;
35018636;AUREA MOREIRA DA COSTA PROFA;INDAIATUBA;RUA CINCO DE JULHO;;
35018648;BENEDITA WAGNER CAMPOS PROFA;INDAIATUBA;RUA DA CAIXA D AGUA;;
35018659;GERALDO ENEAS DE CAMPOS PROFESSORA;INDAIATUBA;RUA VOLUNTARIO JOAO DOS SANTOS;;
35018661;HELENA DE CAMPOS CAMARGO PROFESSORA;INDAIATUBA;RUA TUIUTI;;
35018673;JOSE DE CAMARGO BARROS DOM;INDAIATUBA;RUA PRESIDENTE KENNEDY;;
35018685;DOMINGOS FERREIRA CEL;MONTE MOR;RUA DR CARLOS DE CAMPOS;;
35018697;JOSE DOS SANTOS PADRE;CAMPINAS;RUA PIRACICABA;;
35018703;ANDRE FORT PROFESSOR;CAMPINAS;AVENIDA PAULO PROVENZA SOBRINHO;;
35018715;ANTONIO VILELA JUNIOR PROFESSOR;CAMPINAS;RUA CONSELHEIRO GOMIDE;;
35018727;ELIAS MASSUD DOUTOR;MONTE MOR;RUA FAUZE CALIL;01/02/2012;21/12/2012
35018739;FRANCISCO DE ARAUJO MASCARENHAS DOUTOR;PAULINIA;AVENIDA ARISTOTELES COSTA;01/02/2012;20/12/2012
35018740;EMILIO JOSE SALIM MONSENHOR DOUTOR;CAMPINAS;RUA HOCHE NEGER SEGURADO;;
35018764;ATALIBA NOGUEIRA BARAO;CAMPINAS;RUA CASSIO CIAMPOLINI;;
35018776;CARLOS LENCASTRE PROFESSOR;CAMPINAS;RUA ANTONIO GRIGOLETO;;
35018788;HERCY MORAES PROFESSORA;CAMPINAS;AVENIDA PAULO PROVENZA SOBRINHO;;
35018797;DOM BARRETO;CAMPINAS;AVENIDA GENERAL CARNEIRO;;
35018806;FELIPE CANTUSIO;CAMPINAS;RUA CUSTODIO JOSE INACIO RODRIGUES;;
35018818;CASTINAUTA DE BARROS MELLO E ALBUQUERQUE PROFESSORA;CAMPINAS;;;
35018824;MANOEL ALEXANDRE MARCONDES MACHADO DOUTOR;CAMPINAS;RUA ROGERIO GARCIA SANCHES;;
35018831;JOAO GUMERCINDO GUIMARAES PROFESSOR;CAMPINAS;RUA SAO JOAQUIM DA BARRA;;
35018843;HELIO CERQUEIRA LEITE PROFESSOR;INDAIATUBA;RUA SOROCABA;;
35018855;JOSE CARLOS NOGUEIRA REVERENDO PROFESSOR;CAMPINAS;RUA DOS IPES AMARELOS;;
35018867;FRANCISCO ALVARES PROFESSOR;CAMPINAS;ESTRADA DA RHODIA;;
35018879;VITOR MEIRELLES;CAMPINAS;RUA ESPIRITO SANTO;;
35018880;CARLOS FRANCISCO DE PAULA PROFESSOR;CAMPINAS;RUA LARANJAL PAULISTA;;
35018892;PORPHYRIO DA PAZ GENERAL;PAULINIA;RUA PRESIDENTE COSTA E SILVA;;
35018909;RANDOLFO MOREIRA FERNANDES;INDAIATUBA;RUA CARLOS CANOVA;;
35018910;NORBERTO DE SOUZA PINTO PROF DOUTOR;CAMPINAS;RUA JEAN PAUL SARTRE;;
35018922;GUIDO SEGALHO;CAMPINAS;AVENIDA PASCOAL CELESTINO SOARES;;
35018934;CONSUELO FREIRE BRANDAO PROFESSORA;CAMPINAS;RUA ARTUR LEITE DE BARROS JUNIOR;;
35018946;MOYSES HORTA DE MACEDO PROFESSOR;TAPIRATIBA;RUA 7 DE SETEMBRO;;
35018958;FRANCISCO RIBEIRO CARRIL PROF;VARGEM GRANDE DO SUL;PCA NOSSA SRA APARECIDA;;
35018961;ALFREDO GUEDES;TAMBAU;PCA PE DONIZETTI TLIMA;;
35018971;JOAO DE MOURA GUIMARAES PROFESSOR;MOCOCA;RUA OSWALDO CRUZ;;
35018983;ANTONIO DIAS PASCHOAL PROFESSOR;TAMBAU;RUA LUIZ BAGATTA;;
35019008;DONIZETTI TAVARES DE LIMA PADRE;TAMBAU;RUA CORONEL MANOEL SOUZA MEIRELLES;;
35019012;JUSTINO GOMES DE CASTRO MAESTRO;MOCOCA;RUA GOIAS;;
35019021;BENJAMIN BASTOS;VARGEM GRANDE DO SUL;PRACA WASHINGTON LUIZ;;
35019033;GILBERTO GIRALDI;VARGEM GRANDE DO SUL;RUA MATO GROSSO;;
35019045;STELLA COUVERT RIBEIRO PROFESSORA;SAO JOSE DO RIO PARDO;;;
35019057;ALEXANDRE FLEMING;VARGEM GRANDE DO SUL;;;
35019070;HILDA SILVA PROFESSORA;MOCOCA;RUA ASSIS CHATEAUBRIAND;;
35019082;GENY GOMES DONA;SAO SEBASTIAO DA GRAMA;RUA ABUD ABRAHAO FELIX;;
35019100;JOAO GABRIEL RIBEIRO DOUTOR;SAO JOSE DO RIO PARDO;RUA DOS EXPEDICIONARIOS;;
35019112;CANDIDO RODRIGUES DOUTOR;SAO JOSE DO RIO PARDO;PRACA BARAO DO RIO BRANCO;;
35019124;RITA DE MACEDO BARRETO PROFESSORA;ITOBI;RUA ANTONIO LUIZ PIRES;;
